node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.3482449393780438,0.42746855000559686,2,-6.709184189291217,0.0,True
1,AID_left,2,0.3427075709677738,-0.4381061767707259,2,-9.246044443533867,0.0,True
2,AIP_left,1,0.4477284674844466,1.1316790665205554,2,-7.169157730228974,0.0,True
3,AIV_left,1,0.46006485447882184,-0.5341969893316199,2,-4.724125589230768,0.001,True
4,Amygdala_left,1,0.0,0.22641080182787302,1,-11.252823528818281,0.0,True
5,Au1_left,3,0.31633571467315325,-0.5191555674187942,2,-7.352904670961779,0.0,True
6,AUD_left,3,0.12523562937354304,0.5828155744354421,2,-12.765618704768222,0.0,True
7,AuV_left,3,0.5232624293355645,-1.7970228559531056,2,-2.5485644757264785,0.025,True
8,Brainstem_left,4,0.0,0.7254209513098696,1,-10.316837954078842,0.0,True
9,Cent_Gray_left,4,0.4315888446506797,-0.19704742759054633,2,-4.75297424822235,0.004,True
10,Cerebellum_left,4,0.0,-1.6194128406473982,1,-6.63960297149853,0.001,True
11,Cg_left,5,0.14183452083128,1.0414880563251012,2,-11.217673915638649,0.0,True
12,DI_left,2,0.4144933412705968,-0.22648319885984897,2,-9.309773824748973,0.0,True
13,DLEnt_left,4,0.0,1.6862501480781955,1,-11.805798640673245,0.0,True
14,Ect_left,4,0.0,-0.2718989814519691,1,-8.820696726593301,0.0,True
15,Fr3_left,2,0.188598833111568,-1.4012369138468381,2,-7.525197264336413,0.0,True
16,GIDI_left,1,0.5914940178583488,-1.291229607795503,2,-2.5379030274578938,0.023,True
17,GI_left,2,0.32096032043152856,0.8817681845271029,2,-11.977230158161117,0.0,True
18,Hipp_CA1_A_left,3,0.0,1.2417907477829102,1,-17.107062772968536,0.0,True
19,Hipp_CA2_left,3,0.0,-0.2252624576837916,1,-12.359432678281896,0.0,True
20,Hipp_CA3_A_left,3,0.17474211680035012,-0.9803884708790621,2,-6.951996112408298,0.0,True
21,Hipp_CA3_P_left,3,0.0,-0.29849137482708193,1,-11.018737045916808,0.0,True
22,Hipp_dentegyrus_A_left,3,0.0,0.0360746216066269,1,-12.542401414820702,0.0,True
23,Hipp_dentegyrus_P_left,3,0.4392580961321536,-1.7522128843395992,2,-3.2047552199014855,0.008,True
24,Hipp_FC_left,3,0.26967310535233424,-0.9110940699631177,2,-6.703644232679979,0.0,True
25,Hipp_Sub_A_left,3,0.45604803522668447,-0.32706722582876413,2,-6.256523941097133,0.0,True
26,Hipp_Sub_P_left,4,0.32451687175489696,0.5308513235461445,2,-7.616173863676543,0.0,True
27,Hypothalamus_left,1,0.0,-0.27316394418279777,1,-8.878904795371161,0.0,True
28,IL_left,5,0.4532946376364706,-0.11982801393209284,2,-6.3469487846604755,0.0,True
29,Inferior_Colliculus_left,4,0.0,1.1046238602464007,1,-11.917584054111172,0.0,True
30,LPtA_left,3,0.0,1.256598802608812,1,-15.608413801918338,0.0,True
31,LSeptn_left,1,0.47975360879457296,-0.5966032567789652,2,-4.185516291080005,0.006,True
32,M1_left,5,0.38947491075042173,0.18706309360124382,2,-7.172696707611866,0.0,True
33,M2_left,5,0.1482810542211127,1.3056236958233824,2,-12.596841161404909,0.0,True
34,MPtA_left,3,0.20784870764302898,2.196467993068776,2,-16.81587031744654,0.0,True
35,Piriform_left,1,0.0,1.5060030393297739,1,-12.835538390104373,0.0,True
36,PRh_left,4,0.0,-0.15888286724154144,1,-9.033459764657835,0.0,True
37,PrL_left,5,0.38085717264265795,0.2901176086811944,2,-6.7541301048963716,0.0,True
38,PtPD_left,3,0.13608482389927257,1.1646078978039427,2,-14.080907049929563,0.0,True
39,Rest_of_Midbrain_left,3,0.2447505731599754,-1.1043863543944559,2,-6.399986634808326,0.001,True
40,RSD_left,3,0.271750081121792,-0.08453733499262366,2,-9.383195917602922,0.0,True
41,RSGb_left,3,0.45867096742572155,-1.2880961525368158,2,-4.119598400384815,0.002,True
42,RSGc_left,3,0.43893426217046616,0.4417677406348819,2,-8.063695336551897,0.0,True
43,S1BF_left,5,0.6824371831865914,-2.0098566855261173,3,-0.32639130444474335,0.691,False
44,S1DZ0_left,2,0.15905422149483228,-1.2674753344784642,2,-8.556190126046365,0.0,True
45,S1DZ_left,2,0.4963160502589029,-2.7228723144827334,2,-3.9410113712655197,0.006,True
46,S1FL_left,5,0.399975783268686,-0.808767828321517,2,-4.573590326637203,0.004,True
47,S1HL_left,5,0.5107347999754073,-0.24705356172010307,2,-5.0281163722061795,0.001,True
48,S1J_left,2,0.10929494629527314,0.7722056804916646,2,-14.350331448714906,0.0,True
49,S1Tr_left,3,0.25100834827811125,0.6878488009225469,2,-10.625431134019575,0.0,True
50,S1ULp_left,2,0.13299111876493674,0.22956890804128824,2,-11.714856799963348,0.0,True
51,S2_left,2,0.2447509486023971,0.11849838172982875,2,-11.60698933570961,0.0,True
52,SaA_left,1,0.19897698640403683,-0.2762436538511942,2,-6.962109503890581,0.0,True
53,SaM_left,1,0.0,0.14917816250807656,1,-10.906196431465647,0.0,True
54,SaP_left,1,0.0,-0.13545000593126824,1,-9.564421362171899,0.0,True
55,Superior_Colliculus_left,4,0.46860587895321915,-0.029711937213067443,2,-4.46212284083966,0.001,True
56,TeA_left,4,0.4899459651239394,0.502221583198269,2,-4.877822956561272,0.0,True
57,Thalamus_A_left,1,0.0,0.036962360909673996,1,-9.804505578910069,0.0,True
58,Thalamus_P_left,1,0.4337298438089249,-2.232642492454534,2,-2.1984215190393632,0.028,True
59,V1B_left,4,0.5831890601542182,-1.578002067773913,2,-2.2661384824658843,0.024,True
60,V1_left,3,0.5504113009985756,0.08127801881952398,2,-5.417482708955267,0.001,True
61,V2L_left,3,0.6071234255620914,-1.0668326266193335,2,-2.5235200533118203,0.026,True
62,V2ML_left,3,0.42147569106648397,0.9057599770757987,2,-8.597408649314053,0.0,True
63,VP_mfb_left,1,0.0,0.725906822692855,1,-11.770045638194286,0.0,True
64,Acumbens_right,1,0.3936380008534346,1.4302158174528437,2,-8.206968588397384,0.0,True
65,AID_right,2,0.0,1.0147981356323053,1,-14.927248193594146,0.0,True
66,AIP_right,2,0.31929017097247214,-0.06630901405311265,2,-9.751334397472872,0.0,True
67,AIV_right,2,0.21611619908072743,0.4660393797235455,2,-11.668133452748132,0.0,True
