k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
13,1,,7.9298245614035086,0.6274514042924477,0.30347698517304944,0.2593818924826213,A_positive
13,2,,9.912280701754385,0.6175468696321665,0.31710241535958295,0.2844924309486289,A_positive
13,3,,9.912280701754385,0.6296035978908687,0.34285275259460996,0.281771102351815,A_positive
13,4,,11.894736842105264,0.6289917225058148,0.40104477212198986,0.2847305561455056,A_positive
13,5,,9.912280701754385,0.620438842888859,0.33373431636903256,0.2803217060095198,A_positive
13,6,,9.912280701754385,0.6248164897016332,0.30219569718429995,0.2808958485838398,A_positive
13,7,,9.912280701754385,0.6163590855363561,0.3206964638144798,0.2788841056513665,A_positive
13,8,,9.912280701754385,0.6310810014716266,0.3277812721523801,0.27804518870491157,A_positive
13,9,,9.912280701754385,0.6345031297443302,0.32649097798262616,0.2798352754484695,A_positive
13,10,,7.9298245614035086,0.6137299635735467,0.2934159422850742,0.2574932212636109,A_positive
13,11,,9.912280701754385,0.5890966808498761,0.2784917592156498,0.29803404192363986,A_positive
13,12,,9.912280701754385,0.6030057336252792,0.28770764519133213,0.2903897012343215,A_positive
13,13,,9.912280701754385,0.633418192944633,0.36556122105773475,0.26962931165208465,A_positive
