k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
8,1,,9.912280701754385,0.6260409835090187,0.35387542160694796,0.2691751422097992,A_positive
8,2,,11.894736842105264,0.6238169700952472,0.36340132323322133,0.2888608685298384,A_positive
8,3,,9.912280701754385,0.637024356170907,0.35679571292040924,0.275178585193514,A_positive
8,4,,9.912280701754385,0.6344952523052099,0.3255723668970282,0.2802454169021582,A_positive
8,5,,11.894736842105264,0.627316179399966,0.4073553085458315,0.28348887376152637,A_positive
8,6,,11.894736842105264,0.603622834471289,0.34034479499064774,0.3041660433185533,A_positive
8,7,,7.9298245614035086,0.6213533019884188,0.2964639172232136,0.2581036758201752,A_positive
8,8,,11.894736842105264,0.6124364998166041,0.3568382258868413,0.3015629464897061,A_positive
8,1,,7.9298245614035086,0.6852093752176504,0.2333028825557308,0.19674089351423393,A_negative
8,2,,7.9298245614035086,0.6155048242251993,0.2112239955839424,0.2456101572383239,A_negative
8,3,,7.9298245614035086,0.6822098659048468,0.23337654374146405,0.2177498241132349,A_negative
8,4,,5.947368421052632,0.6434318422326252,0.17261008223862964,0.23142423925793648,A_negative
8,5,,5.947368421052632,0.7147810875703203,0.18681289498256096,0.20931204814837626,A_negative
8,6,,5.947368421052632,0.6111646452800715,0.15983196661998286,0.2650335522268383,A_negative
8,7,,7.9298245614035086,0.6841288963972427,0.2316860974762906,0.1940669964582476,A_negative
8,8,,5.947368421052632,0.6196294647924396,0.1697342092996878,0.2503632365003383,A_negative
8,1,,13.87719298245614,0.6242921613640654,0.27550804951978103,0.3228004301415361,B
8,2,,15.859649122807017,0.591705950672569,0.25867004247411024,0.3701946633888399,B
8,3,,13.87719298245614,0.6320962885884576,0.2654161016623912,0.33442358413587714,B
8,4,,15.859649122807017,0.6089106650249636,0.2707490510598644,0.3609863504115469,B
8,5,,15.859649122807017,0.6287793949196121,0.29877567864062177,0.3399088845884638,B
8,6,,15.859649122807017,0.5657431096412164,0.2402050010777814,0.38947100825479347,B
8,7,,15.859649122807017,0.624937348127783,0.30668830458075425,0.332170123182969,B
8,8,,15.859649122807017,0.5837651975270747,0.25512361185193144,0.37846121947658207,B
