k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
14,1,,15.859649122807017,0.5630310024287033,0.2360724228087771,0.39147075520077673,B
14,2,,15.859649122807017,0.5924665485954537,0.26310710804598986,0.3659244147530063,B
14,3,,15.859649122807017,0.5947323020598403,0.26158396714673016,0.36949457004220054,B
14,4,,15.859649122807017,0.5853420701276845,0.25734486688121927,0.3802810179264907,B
14,5,,13.87719298245614,0.6249525012574364,0.256431466736263,0.3416611234030531,B
14,6,,15.859649122807017,0.631409916881281,0.3007248728064024,0.3392851682776404,B
14,7,,13.87719298245614,0.6409889428321045,0.28572119538533974,0.32049411361849983,B
14,8,,15.859649122807017,0.585366409262774,0.2521800629498647,0.3768039235540028,B
14,9,,15.859649122807017,0.6276962365180456,0.29373270413705416,0.34006921449003313,B
14,10,,17.842105263157894,0.5859276530746179,0.28008119519997776,0.38694460103559125,B
14,11,,15.859649122807017,0.6226014274900612,0.295597392518826,0.3467544892659461,B
14,12,,15.859649122807017,0.620138090338758,0.28506604743414987,0.35582644387937823,B
14,13,,15.859649122807017,0.62977305212764,0.3086414246988105,0.33236795887618575,B
14,14,,15.859649122807017,0.6199187308847547,0.2934219084816649,0.3443851309247367,B
