k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
14,1,,5.947368421052632,0.6066031729140073,0.1578469310174227,0.2699094195339877,A_negative
14,2,,5.947368421052632,0.6204187661359144,0.16286494768745902,0.23112238342306074,A_negative
14,3,,7.9298245614035086,0.6270548535175773,0.21817227490157015,0.2503942547745535,A_negative
14,4,,5.947368421052632,0.6176706852733609,0.17531584982582057,0.25513752416340796,A_negative
14,5,,5.947368421052632,0.6918812651512158,0.18188445591757535,0.22300655853407794,A_negative
14,6,,7.9298245614035086,0.6979192477008406,0.2447580514105769,0.2169135730004861,A_negative
14,7,,7.9298245614035086,0.7221447020375364,0.24409728811063083,0.1897116502073392,A_negative
14,8,,7.9298245614035086,0.6221576499580952,0.2184106058515894,0.26241702794831195,A_negative
14,9,,5.947368421052632,0.6865768372506755,0.17935396862089906,0.20330503565318056,A_negative
14,10,,5.947368421052632,0.6175273116389998,0.1672224302412423,0.25327288824497685,A_negative
14,11,,7.9298245614035086,0.6908308185402129,0.24324115219118628,0.22286388569898594,A_negative
14,12,,7.9298245614035086,0.6701584142969563,0.24034542683550242,0.2375082207991174,A_negative
14,13,,7.9298245614035086,0.6690215340485266,0.23155870997003464,0.19182587851983146,A_negative
14,14,,7.9298245614035086,0.6566538804142518,0.22886209362778395,0.21256997845803083,A_negative
