k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
11,1,,9.912280701754385,0.6277324099790724,0.35636823196267525,0.26747446667956243,A_positive
11,2,,11.894736842105264,0.610705298334048,0.36659238145206086,0.294975096253689,A_positive
11,3,,9.912280701754385,0.6067015918861909,0.2832819643055809,0.29411496099956497,A_positive
11,4,,9.912280701754385,0.6029781606853772,0.2881028748076651,0.2941430332748959,A_positive
11,5,,9.912280701754385,0.6381474070714372,0.3447350863894644,0.2783109758005135,A_positive
11,6,,9.912280701754385,0.6221491163858832,0.3240823557271342,0.2807973730582895,A_positive
11,7,,9.912280701754385,0.6266374370807422,0.327947622930025,0.28263444495890955,A_positive
11,8,,9.912280701754385,0.6180442622980123,0.3508780993827163,0.274307377623101,A_positive
11,9,,9.912280701754385,0.6320670060546683,0.33558145933396133,0.2741069419439024,A_positive
11,10,,9.912280701754385,0.6299393892639058,0.3012647370004221,0.28317139792062607,A_positive
11,11,,11.894736842105264,0.6210640462650953,0.4163351321922294,0.28030758183901217,A_positive
