k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
10,1,,7.9298245614035086,0.6708823891240829,0.2309701886625059,0.19951331466529137,A_negative
10,2,,7.9298245614035086,0.6752471477251386,0.23573253759035548,0.19476578703396216,A_negative
10,3,,5.947368421052632,0.6604743191224112,0.1754490382741821,0.22465253669472982,A_negative
10,4,,5.947368421052632,0.6213609229836532,0.17285234848069028,0.2453568239141056,A_negative
10,5,,5.947368421052632,0.6314404814917873,0.16067955491113678,0.26206616922034875,A_negative
10,6,,7.9298245614035086,0.735301999618138,0.24740628435601625,0.20010348241379183,A_negative
10,7,,5.947368421052632,0.644951400698216,0.16883644165898917,0.23244617184332814,A_negative
10,8,,5.947368421052632,0.5870847697527681,0.1629489234902945,0.267400190757397,A_negative
10,9,,7.9298245614035086,0.6172171618290593,0.2162352397861088,0.2748716846992177,A_negative
10,10,,7.9298245614035086,0.6513388667319914,0.22118986894076145,0.21591118267710746,A_negative
