node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.0,1.0921779200012431,1,-10.205849679055785,0.0,True
1,AID_left,2,0.47671169489953125,-1.8035231926540165,2,-2.7235012536671435,0.024,True
2,AIP_left,1,0.4815150620013282,-0.1913553752977776,2,-4.220878029470565,0.004,True
3,AIV_left,1,0.39817213508225346,-0.36115570447470924,2,-4.666943620854532,0.002,True
4,Amygdala_left,1,0.0,-0.42348374455665283,1,-7.577038250173601,0.001,True
5,Au1_left,3,0.2362865043557708,-0.23854669536035647,2,-6.02103526315133,0.0,True
6,AUD_left,3,0.0,0.49148927736025644,1,-10.326566392498783,0.0,True
7,AuV_left,3,0.3750745965066957,-1.4168227998124068,2,-1.8782322533943043,0.084,False
8,Brainstem_left,4,0.0,-0.37414115728603087,1,-7.28328605204774,0.0,True
9,Cent_Gray_left,4,0.33867576432131186,0.3897611063492515,2,-5.221408949104931,0.0,True
10,Cerebellum_left,4,0.3382841285190107,-1.6176213711691123,2,-2.1125354001791665,0.068,False
11,Cg_left,5,0.4666742187985955,-0.323030230480828,2,-3.311174611040051,0.007,True
12,DI_left,2,0.4664311869496648,-0.7764848533332557,2,-4.943682615674082,0.0,True
13,DLEnt_left,4,0.0,1.0127135673487067,1,-9.343463089598314,0.0,True
14,Ect_left,4,0.24215075276417874,-0.7643068134959424,2,-4.866679897983149,0.0,True
15,Fr3_left,2,0.21252366711723347,-0.8409333348356824,2,-6.108361632026521,0.001,True
16,GIDI_left,1,0.3722169321117179,-1.760244923421801,2,-1.9646638383988115,0.064,False
17,GI_left,2,0.1762665421468267,0.23801134790766335,2,-8.092990260390486,0.0,True
18,Hipp_CA1_A_left,3,0.0,1.1683863826979388,1,-12.406383707336943,0.0,True
19,Hipp_CA2_left,3,0.0,0.3320844628131638,1,-10.294496194554824,0.0,True
20,Hipp_CA3_A_left,3,0.1476203067351085,-0.31541582422620024,2,-6.9949893367944265,0.0,True
21,Hipp_CA3_P_left,3,0.0,-0.5326467223482784,1,-6.089816535431903,0.003,True
22,Hipp_dentegyrus_A_left,3,0.0,0.42237988571333807,1,-9.339614758350177,0.0,True
23,Hipp_dentegyrus_P_left,3,0.49966505854168297,-1.6515505002825168,2,-0.8403473911270368,0.429,False
24,Hipp_FC_left,3,0.29053292430460553,-0.5825118042375522,2,-4.986779844230272,0.002,True
25,Hipp_Sub_A_left,3,0.5110759326254524,-0.6099037280577156,2,-2.7029674699806647,0.015,True
26,Hipp_Sub_P_left,4,0.4045175744546079,0.11837458269575611,2,-4.398347317064746,0.007,True
27,Hypothalamus_left,1,0.0,-0.5246816513197783,1,-6.7568623826036465,0.0,True
28,IL_left,1,0.18531932575003474,0.8663983074748676,2,-7.034748419660438,0.0,True
29,Inferior_Colliculus_left,4,0.0,1.2693091521710564,1,-11.062674625953488,0.0,True
30,LPtA_left,3,0.0,1.651027712354036,1,-12.392363772564245,0.0,True
31,LSeptn_left,1,0.0,0.8555232124796127,1,-10.182673802828097,0.0,True
32,M1_left,5,0.36059029795899267,0.6517253737619783,2,-5.858177453475871,0.0,True
33,M2_left,5,0.21660440597945319,0.47281294595989265,2,-6.141998837029671,0.0,True
34,MPtA_left,3,0.0,1.6969887626963083,1,-13.564471497595516,0.0,True
35,Piriform_left,1,0.0,0.7296302233358638,1,-10.017601325261515,0.0,True
36,PRh_left,4,0.0,-0.856737453379967,1,-5.857380359844413,0.002,True
37,PrL_left,1,0.4796526970644608,-0.6672047834925261,2,-2.7431587557156005,0.025,True
38,PtPD_left,3,0.0,1.0153434168255508,1,-12.081615055677563,0.0,True
39,Rest_of_Midbrain_left,3,0.0,-0.6488775565416989,1,-6.275684947718855,0.002,True
40,RSD_left,3,0.0,-0.5693757533992924,1,-6.214598650666894,0.002,True
41,RSGb_left,4,0.4773851030105698,-1.7864904268153565,2,-1.763938118255522,0.052,False
42,RSGc_left,3,0.29027234740828356,0.5958757207026512,2,-7.505460581209584,0.0,True
43,S1BF_left,3,0.520577560954194,-1.346398432758499,2,-1.2236763446630594,0.178,False
44,S1DZ0_left,2,0.0,-0.3136080952319247,1,-9.00905965080476,0.0,True
45,S1DZ_left,2,0.5700489754332894,-1.9685270254118503,2,-1.5170625459584333,0.076,False
46,S1FL_left,5,0.5847797559908573,-1.9160936626519887,2,-0.6175150262311988,0.596,False
47,S1HL_left,3,0.4990803960936103,-0.9393029186010025,2,-3.2663649573649263,0.006,True
48,S1J_left,2,0.0,1.087224805560159,1,-12.748232834149675,0.0,True
49,S1Tr_left,3,0.0,1.154334045701409,1,-12.08413390168219,0.0,True
50,S1ULp_left,2,0.0,0.1510591446493308,1,-9.997150543567185,0.0,True
51,S2_left,2,0.2952437217926872,-0.30034828800932034,2,-6.254322411012036,0.0,True
52,SaA_left,1,0.0,-0.2038845595046599,1,-7.496992696857268,0.001,True
53,SaM_left,1,0.0,-0.23385451312909397,1,-8.535889045510412,0.0,True
54,SaP_left,1,0.0,-0.2053573651978513,1,-8.743980251473452,0.0,True
55,Superior_Colliculus_left,4,0.0,0.9446221696109488,1,-8.331029598336713,0.0,True
56,TeA_left,4,0.6333466361894906,-0.854890036344533,3,-1.1874674776330605,0.179,False
57,Thalamus_A_left,1,0.0,-0.4825946255332673,1,-7.128393550341834,0.0,True
58,Thalamus_P_left,1,0.4291332455108543,-1.7582622716843619,2,-1.9453385771497642,0.041,True
59,V1B_left,3,0.6446857445038197,-1.550149949620503,3,-0.0008495652286279405,1.0,False
60,V1_left,3,0.3182253902041122,0.5933747721459178,2,-7.374734131287164,0.0,True
61,V2L_left,3,0.5806780913561176,-0.7999957532925881,2,-1.7063205585770793,0.07,False
62,V2ML_left,3,0.4416923124263228,1.032303684303531,2,-6.522746121037652,0.0,True
63,VP_mfb_left,1,0.0,0.7035367548430177,1,-9.877498078880102,0.0,True
64,Acumbens_right,1,0.0,2.781629821363172,5,-14.302215635929239,0.0,True
65,AID_right,2,0.0,-0.035575068009006616,1,-8.716508188791872,0.0,True
66,AIP_right,2,0.25447524754725115,0.29479626060785896,2,-7.8039218918993605,0.0,True
67,AIV_right,2,0.18252970379624134,-0.10734339064624533,2,-7.358844967329282,0.0,True
68,Amygdala_right,1,0.30029906806401063,0.401845374172402,2,-6.08756097830128,0.0,True
69,Brainstem_right,4,0.0,0.38138410673418655,1,-8.580267870518716,0.0,True
70,Central_Gray_right,4,0.19520036399088347,0.8227249785948426,2,-7.0108309806749345,0.0,True
71,Cerebellum_right,4,0.0,-0.9534812478193297,1,-6.504219042585992,0.0,True
72,Cg_right,5,0.3785704171310078,0.29984858411109533,2,-4.801189701713176,0.002,True
73,DI_right,2,0.0,0.9521911540484054,1,-10.6909177833011,0.0,True
74,DLEnt_right,6,0.487409212973389,-1.4952514200359057,2,-2.826645081681446,0.013,True
75,Ect_right,6,0.35516228511071357,-0.6015972493968754,2,-5.2267566741243945,0.0,True
76,GI_right,2,0.0,1.3821735399842656,1,-11.974331663923797,0.0,True
77,Hipp_CA1_A_right,6,0.18343553859728612,0.3946150436027831,2,-8.071850681871709,0.0,True
78,Hipp_CA1_P_right,6,0.0,1.169760675943309,1,-12.485607270980562,0.0,True
79,Hipp_CA2_right,6,0.2850271157302341,0.22336559214576215,2,-7.408885352917137,0.0,True
80,Hipp_CA3_A_right,6,0.25928538256615996,-1.0063140870848737,2,-4.934052527471031,0.002,True
81,Hipp_CA3_P_right,6,0.0,1.1856443537636807,1,-11.85229308453281,0.0,True
82,Hipp_dentegyrus_A_right,6,0.43014426421404584,-0.5459665228025266,2,-4.777486384609612,0.001,True
83,Hipp_dentegyrus_P_right,6,0.1742838289537254,0.342732532778647,2,-8.246644302537714,0.0,True
