node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.410731993779499,0.32536467935289587,2,-6.0349552037201075,0.0,True
1,AID_left,2,0.391580503421067,-1.3601689509337942,2,-6.960798845103515,0.0,True
2,AIP_left,1,0.44190613160083014,0.7795029778485784,2,-7.508273846102352,0.0,True
3,AIV_left,1,0.3563318434107545,0.30500541932085334,2,-7.673120406441297,0.0,True
4,Amygdala_left,1,0.0,0.48843953091921605,1,-13.560856167868058,0.0,True
5,Au1_left,3,0.4347523561371227,-1.0207293193140607,2,-5.400804456028027,0.0,True
6,AUD_left,3,0.1300024302489089,0.36343795602302287,2,-12.8235964677967,0.0,True
7,AuV_left,4,0.49303590573507317,-2.3619994670694653,2,-1.71850981729727,0.065,False
8,Brainstem_left,5,0.0,0.7040674472478368,1,-11.077320393700012,0.0,True
9,Cent_Gray_left,5,0.4232945506732554,0.18891711749414491,2,-6.275742498528871,0.0,True
10,Cerebellum_left,5,0.0,-1.5626919651568558,1,-7.185078074865427,0.0,True
11,Cg_left,6,0.151781063889582,0.8502860321015613,2,-11.154111134860083,0.0,True
12,DI_left,2,0.4875906311886874,-1.2033177674339959,2,-7.489225994523985,0.0,True
13,DLEnt_left,5,0.0,1.9101448027134513,1,-12.847688703674843,0.0,True
14,Ect_left,5,0.0,0.40254717128024614,1,-11.799239220960006,0.0,True
15,Fr3_left,2,0.14130314874910965,0.12756232380595453,2,-13.046590635084339,0.0,True
16,GIDI_left,1,0.4026044810957079,-1.0986633211367571,2,-4.361484835175002,0.0,True
17,GI_left,2,0.21641018924213629,0.6924063735991173,2,-13.374925829476165,0.0,True
18,Hipp_CA1_A_left,3,0.0,0.9278088267798492,1,-16.965173682325634,0.0,True
19,Hipp_CA2_left,3,0.1602239568066276,-0.39679717138113796,2,-10.02070100616623,0.0,True
20,Hipp_CA3_A_left,3,0.19300372500921992,-1.1050553683232016,2,-7.381237639146685,0.0,True
21,Hipp_CA3_P_left,3,0.0,-0.41972640156181656,1,-11.243073374201913,0.0,True
22,Hipp_dentegyrus_A_left,3,0.12363278158058222,-0.39849667497969604,2,-10.261632878740233,0.0,True
23,Hipp_dentegyrus_P_left,3,0.43764845700991095,-1.7034829114552335,2,-3.2107850870776407,0.007,True
24,Hipp_FC_left,3,0.1406656807451847,-1.0073370808299065,2,-7.846251237439757,0.0,True
25,Hipp_Sub_A_left,3,0.261697117062448,-0.13552262572033744,2,-9.943691921657129,0.0,True
26,Hipp_Sub_P_left,5,0.373424657986109,-0.4825575346579527,2,-5.430125057600025,0.0,True
27,Hypothalamus_left,1,0.0,0.03230965444003401,1,-10.482840805504553,0.0,True
28,IL_left,6,0.39555529015999646,-0.07872337906205132,2,-6.542823621301724,0.0,True
29,Inferior_Colliculus_left,5,0.0,1.1490960165263924,1,-13.502961065704033,0.0,True
30,LPtA_left,3,0.0,0.9916956711126783,1,-16.736013512350873,0.0,True
31,LSeptn_left,1,0.3116641793568221,0.5556713523576552,2,-8.21476258499039,0.0,True
32,M1_left,6,0.2916819416985138,0.753917621412827,2,-10.629870846243898,0.0,True
33,M2_left,6,0.27229679099353066,1.11383773118085,2,-11.161324214683791,0.0,True
34,MPtA_left,3,0.10469958734328977,2.141528667821335,2,-20.1471779303127,0.0,True
35,Piriform_left,1,0.15005759759438841,1.131085652302758,2,-11.50438173029892,0.0,True
36,PRh_left,5,0.0,-0.16611466792199633,1,-9.615788376771803,0.0,True
37,PrL_left,6,0.0,0.5512509351940135,1,-12.599632632031259,0.0,True
38,PtPD_left,3,0.0,1.1241244177548824,1,-17.660165597714208,0.0,True
39,Rest_of_Midbrain_left,3,0.3377081279841979,-1.101218693010375,2,-6.243601588975204,0.0,True
40,RSD_left,3,0.2310019526103495,0.7152357529457198,2,-13.019459827676007,0.0,True
41,RSGb_left,3,0.27358133638293824,-1.2850471022687493,2,-4.773245895050097,0.004,True
42,RSGc_left,3,0.45364436080349535,0.5494148068258068,2,-10.020902058512927,0.0,True
43,S1BF_left,6,0.6343085657377461,-1.9838983812197584,3,-0.33387529653782566,0.859,False
44,S1DZ0_left,2,0.0,0.1865841660349138,1,-14.986779649104154,0.0,True
45,S1DZ_left,2,0.49622044924470843,-2.46308368800734,2,-4.414803673538453,0.003,True
46,S1FL_left,6,0.45456871581264235,-1.3118145418310025,2,-3.0098141299126375,0.01,True
47,S1HL_left,6,0.5601267945283995,-0.8957913931980293,2,-3.263214676850541,0.003,True
48,S1J_left,2,0.0,1.6297477242702458,1,-18.794980758821534,0.0,True
49,S1Tr_left,3,0.23926734531400828,0.7701870304506707,2,-13.31763226327435,0.0,True
50,S1ULp_left,2,0.1389468770452421,-0.24302966413495558,2,-12.32076334960259,0.0,True
51,S2_left,2,0.25849908434565216,-0.3570491305241341,2,-10.842531876242962,0.0,True
52,SaA_left,1,0.1716836355429291,0.3203019976780296,2,-9.271955613660623,0.0,True
53,SaM_left,1,0.0,0.2285106710186993,1,-11.100991400915985,0.0,True
54,SaP_left,1,0.0,-0.22660608077661032,1,-9.583171359983007,0.0,True
55,Superior_Colliculus_left,5,0.4991955425140431,-0.7073610893479806,2,-3.4088327760903,0.007,True
56,TeA_left,5,0.47561429273778333,1.0574358103387287,2,-6.202205537477744,0.0,True
57,Thalamus_A_left,1,0.0,0.1477842192534962,1,-10.669685525397913,0.0,True
58,Thalamus_P_left,1,0.4977886236452289,-2.1757286449911164,2,-2.000851811159011,0.053,False
59,V1B_left,5,0.5814668041382158,-1.2199954731802833,2,-2.9182059160698155,0.022,True
60,V1_left,3,0.4188079382759784,0.5375807395717703,2,-8.914665312031495,0.0,True
