node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.0,0.3413465529265382,1,-10.230563221940567,0.0,True
1,AID_left,2,0.31889722872077153,0.5145215432135222,2,-10.233845866980916,0.0,True
2,AIP_left,2,0.21750267751317298,0.04763940225567851,2,-10.375767457680306,0.0,True
3,AIV_left,1,0.49902170425461145,-0.2271161207128538,2,-5.456149410999676,0.002,True
4,Amygdala_left,3,0.49220782003806873,0.04001944780930053,2,-3.777253418504915,0.007,True
5,Au1_left,4,0.4919986894196745,-0.7828902716199991,2,-3.2776161392379937,0.006,True
6,AUD_left,4,0.3094205788635489,0.2191965257507909,2,-7.004225116853062,0.0,True
7,AuV_left,5,0.4618892868972885,-1.3547204193402742,2,-1.9748892725730987,0.055,False
8,Brainstem_left,5,0.0,-1.1314945680234494,1,-7.240557575156978,0.0,True
9,Cent_Gray_left,5,0.19008734740334943,-0.35330389757440844,2,-7.527629291723749,0.001,True
10,Cerebellum_left,5,0.4691328777805037,-1.666427070547259,2,-1.9927917108490802,0.05,False
11,Cg_left,1,0.4054330432728612,0.0424280731085095,2,-5.394475064457407,0.0,True
12,DI_left,2,0.11167925835491022,1.574707065540402,2,-16.743747853213584,0.0,True
13,DLEnt_left,5,0.15074816663732882,-0.5538914447627084,2,-8.460547281262945,0.0,True
14,Ect_left,5,0.0,-0.9750311550699121,1,-8.584712729492493,0.0,True
15,Fr3_left,2,0.2791296048230951,-0.2814666529609989,2,-7.578827784399956,0.0,True
16,GIDI_left,2,0.428919017284735,-1.7972972713874373,2,-2.565443522001616,0.01,True
17,GI_left,2,0.0,1.9100122260203904,1,-19.916777396926374,0.0,True
18,Hipp_CA1_A_left,4,0.2593916423374114,0.8005908492931314,2,-9.532692715954296,0.0,True
19,Hipp_CA2_left,4,0.22611154185641436,-0.4687172263424432,2,-5.876401410031663,0.001,True
20,Hipp_CA3_A_left,4,0.14568871957236806,-0.583015342823571,2,-6.069761536169447,0.001,True
21,Hipp_CA3_P_left,4,0.25522203655940257,-0.792981856204339,2,-4.554856833798353,0.0,True
22,Hipp_dentegyrus_A_left,4,0.09328043152713406,0.022812860732908113,2,-9.382501444402928,0.0,True
23,Hipp_dentegyrus_P_left,5,0.4755254294839877,-1.6598221303112677,2,-1.4792651723129153,0.077,False
24,Hipp_FC_left,4,0.19082736272503398,-0.8865371914139304,2,-5.070456912964456,0.003,True
25,Hipp_Sub_A_left,4,0.4753990488319052,-0.5751185883285777,2,-4.217267571698311,0.006,True
26,Hipp_Sub_P_left,5,0.0,-0.40160506197877843,1,-10.973022781556088,0.0,True
27,Hypothalamus_left,3,0.0,0.9966921203491905,1,-8.554161070082326,0.0,True
28,IL_left,1,0.0,0.5770853252931496,1,-10.047117312095642,0.0,True
29,Inferior_Colliculus_left,5,0.0,-0.3935901199966225,1,-11.058572808926042,0.0,True
30,LPtA_left,4,0.0,1.397264278673014,1,-15.655909877710597,0.0,True
31,LSeptn_left,1,0.17138230812255173,0.45326138896964535,2,-8.01600232354104,0.0,True
32,M1_left,2,0.4935804979998103,-0.9678773298589165,2,-4.461370547117557,0.001,True
33,M2_left,1,0.47044765513967945,-0.5251738650256355,2,-3.653638524323684,0.005,True
34,MPtA_left,4,0.12398221661725517,1.872526838042234,2,-14.956335509674055,0.0,True
35,Piriform_left,2,0.49540414257237353,-1.3522621293383008,2,-3.4004982552364753,0.011,True
36,PRh_left,5,0.0,-1.4569322379799734,1,-5.4610510445608345,0.006,True
37,PrL_left,1,0.0,1.1063026198521337,1,-11.442276184966449,0.0,True
38,PtPD_left,4,0.0,0.6177745874339635,1,-11.433480669401522,0.0,True
39,Rest_of_Midbrain_left,4,0.0,-0.9331027360227849,1,-6.000009734519674,0.002,True
40,RSD_left,4,0.12862010793509204,0.37190022909495063,2,-9.873436623412115,0.0,True
41,RSGb_left,4,0.4999921615376931,-1.4901534239644705,2,-1.7203852843726537,0.079,False
42,RSGc_left,4,0.1285169514307084,0.6672174550075626,2,-11.444325087087735,0.0,True
43,S1BF_left,4,0.36375230093945266,-1.1616428476580323,2,-3.965509891782381,0.001,True
44,S1DZ0_left,2,0.10945756081472369,0.5281610933070359,2,-12.565025321473009,0.0,True
45,S1DZ_left,2,0.2975153561422801,-0.6098245933954334,2,-6.558056780442779,0.0,True
46,S1FL_left,2,0.5348044409929127,-1.2850832069976568,2,-2.687894408294783,0.017,True
47,S1HL_left,4,0.5802062257198519,-1.3414979524127069,2,-1.5772613143835024,0.067,False
48,S1J_left,2,0.13321027604770674,0.576594119929934,2,-12.300793692173913,0.0,True
49,S1Tr_left,4,0.0,0.9644810339067271,1,-14.359259808904373,0.0,True
50,S1ULp_left,2,0.10783862479190853,0.5260416106571612,2,-12.47442646672079,0.0,True
51,S2_left,2,0.1608631371042467,1.1644439191016773,2,-14.363663089633272,0.0,True
52,SaA_left,1,0.5674003188434273,-1.5701524338356685,2,-1.2751418148094973,0.132,False
53,SaM_left,3,0.6341901886591359,-0.48385913605891956,3,-1.195249315581181,0.218,False
54,SaP_left,3,0.4776863926077447,0.32893849807260417,2,-3.3532951522033305,0.008,True
55,Superior_Colliculus_left,5,0.19261053269953732,-0.10814574199449628,2,-8.920783559624363,0.0,True
56,TeA_left,5,0.33850175032304664,-0.40786506868256006,2,-6.971347741128908,0.0,True
57,Thalamus_A_left,3,0.0,1.3284858325509297,1,-8.365469553470602,0.0,True
58,Thalamus_P_left,3,0.4775924617845766,-1.3029287532711906,2,-1.8896159096696956,0.057,False
59,V1B_left,4,0.49354072992331444,-1.1660439838820233,2,-2.781429044968523,0.013,True
60,V1_left,4,0.35030862957809417,0.9034704091062092,2,-8.659066805725368,0.0,True
61,V2L_left,4,0.49891246886452634,-1.0540369176214395,2,-2.790576947888083,0.012,True
62,V2ML_left,4,0.3159713265507219,1.5864203811028224,2,-11.008642968089818,0.0,True
63,VP_mfb_left,1,0.35303932971169827,-1.0147169429866258,2,-3.998448082306276,0.005,True
64,Acumbens_right,1,0.0,1.028085762159061,1,-10.764015445972099,0.0,True
65,AID_right,2,0.0,0.9411909874625559,1,-14.822257270155928,0.0,True
66,AIP_right,2,0.0,0.871454977488904,1,-15.1149659454401,0.0,True
67,AIV_right,2,0.0,1.458303354412285,1,-17.643098307598642,0.0,True
68,Amygdala_right,2,0.3612928614929505,-0.8349719977185114,2,-5.116137172920417,0.0,True
69,Brainstem_right,5,0.1541898027990024,-0.6619654771400612,2,-8.143962827625995,0.0,True
70,Central_Gray_right,5,0.0,0.16406909209889323,1,-12.39404915938531,0.0,True
71,Cerebellum_right,5,0.19470717153104866,-0.9744363064498438,2,-5.768159283025843,0.0,True
72,Cg_right,1,0.4038731011732313,0.02505767230721443,2,-5.3713925597122065,0.0,True
73,DI_right,2,0.0,0.7192689158439325,1,-12.921094618071674,0.0,True
74,DLEnt_right,5,0.0,0.34762196320491284,1,-11.94092375700505,0.0,True
75,Ect_right,5,0.1567208074379619,0.5320165686881543,2,-10.469722092127329,0.0,True
76,GI_right,2,0.0,0.15606762002302033,1,-11.210406502999035,0.0,True
77,Hipp_CA1_A_right,5,0.3866035340231959,0.7000192254842598,2,-8.446671610250931,0.0,True
78,Hipp_CA1_P_right,5,0.19827842605774948,1.784465588609742,2,-15.0571755745122,0.0,True
79,Hipp_CA2_right,5,0.24056907352483992,0.9143418594934019,2,-10.953563758213281,0.0,True
80,Hipp_CA3_A_right,5,0.37310218898920444,0.0985244916188376,2,-7.3437388647586,0.0,True
81,Hipp_CA3_P_right,5,0.0,1.2500635618897136,1,-15.231761281806346,0.0,True
82,Hipp_dentegyrus_A_right,5,0.4396657718772222,0.5630754378310209,2,-7.713535210448676,0.0,True
83,Hipp_dentegyrus_P_right,5,0.0,1.6656781165143373,1,-17.1997200799221,0.0,True
84,Hipp_FC_right,4,0.4021125050717912,0.1254486127873025,2,-6.22795135281732,0.0,True
85,Hipp_Sub_A_right,5,0.4278408915179571,1.2395605276133483,2,-9.786415790413056,0.0,True
