node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.18340445232883962,0.1809666884428168,2,-7.772438797094583,0.0,True
1,AID_left,2,0.434464413793327,-0.47488032965767196,2,-5.908683241472021,0.0,True
2,AIP_left,3,0.4841406498099877,1.0000719765585557,2,-4.807033882156832,0.0,True
3,AIV_left,1,0.6113932216344851,-1.0338874433956307,2,-1.9788441547146587,0.049,False
4,Amygdala_left,3,0.0,0.6475583342400583,1,-9.122117349562302,0.0,True
5,Au1_left,4,0.23178270658155276,-0.28060509760063684,2,-6.4246183401416825,0.001,True
6,AUD_left,4,0.0,0.14226676227336066,1,-9.695963140862307,0.0,True
7,AuV_left,4,0.6103275980297049,-1.5740711658605655,2,-0.02984499000894378,0.923,False
8,Brainstem_left,5,0.0,-0.09128472875011717,1,-7.612641740067309,0.0,True
9,Cent_Gray_left,5,0.2266955802178907,0.5998168277799397,2,-6.253392068517771,0.0,True
10,Cerebellum_left,5,0.0,-1.7601880841022814,1,-5.132175520902059,0.006,True
11,Cg_left,1,0.0,0.7891869048250473,1,-11.576272216706094,0.0,True
12,DI_left,2,0.44915760293409945,-0.3406086910338834,2,-5.945530718120072,0.0,True
13,DLEnt_left,5,0.15885694779271609,1.1734661190866982,2,-8.305894385607218,0.0,True
14,Ect_left,5,0.0,0.08664401273784399,1,-9.389182175875908,0.0,True
15,Fr3_left,2,0.21531158401377437,-0.9490066456658248,2,-6.82370659841479,0.0,True
16,GIDI_left,3,0.5057811675795708,-1.1308968097370875,2,-2.15706261825445,0.064,False
17,GI_left,2,0.17818416422472372,0.28191901134967634,2,-8.971294635391082,0.0,True
18,Hipp_CA1_A_left,4,0.0,0.9637091290571587,1,-13.436771586284245,0.0,True
19,Hipp_CA2_left,4,0.0,0.24942841486330403,1,-10.416901917267653,0.0,True
20,Hipp_CA3_A_left,4,0.0,-0.5956729949563229,1,-6.906103559756769,0.0,True
21,Hipp_CA3_P_left,4,0.0,-0.31812548400151613,1,-7.964475453151437,0.0,True
22,Hipp_dentegyrus_A_left,4,0.0,0.2651213333832195,1,-10.879213117529373,0.0,True
23,Hipp_dentegyrus_P_left,4,0.49997129750729397,-1.3585864441411961,2,-2.182742874398615,0.048,False
24,Hipp_FC_left,4,0.18497484073835768,-0.5843263712611665,2,-5.533395711447396,0.002,True
25,Hipp_Sub_A_left,4,0.38117679190587417,-0.3812848350639592,2,-4.951525390358376,0.0,True
26,Hipp_Sub_P_left,5,0.42285358462617484,-0.10744310352529705,2,-4.42066429437387,0.003,True
27,Hypothalamus_left,3,0.0,0.3253725766775179,1,-7.3136879687892655,0.0,True
28,IL_left,1,0.0,0.8188164640282017,1,-10.759644747749347,0.0,True
29,Inferior_Colliculus_left,5,0.0,0.9335287900531409,1,-9.650902727149909,0.0,True
30,LPtA_left,4,0.0,1.2078841843107238,1,-14.062460852039058,0.0,True
31,LSeptn_left,1,0.19002678850303645,0.09066174531619633,2,-7.805936758048806,0.0,True
32,M1_left,1,0.4098036920580366,-0.6496322303538922,2,-4.07673084927754,0.002,True
33,M2_left,1,0.1758299137724766,0.6703480802126599,2,-9.494536559264793,0.0,True
34,MPtA_left,4,0.12260870549672231,2.0793854756797767,2,-15.57011933180778,0.0,True
35,Piriform_left,3,0.41283520302482146,-0.27426728969107966,2,-3.082922973968768,0.008,True
36,PRh_left,5,0.0,-0.9048063098204739,1,-6.424136524181418,0.001,True
37,PrL_left,1,0.0,1.258458285879191,1,-13.097359948081031,0.0,True
38,PtPD_left,4,0.0,1.172289380974362,1,-13.271256437758597,0.0,True
39,Rest_of_Midbrain_left,4,0.0,-0.9282476195837026,1,-5.107767364168764,0.007,True
40,RSD_left,4,0.0,0.04593804259138674,1,-8.685241693811347,0.001,True
41,RSGb_left,4,0.4749680961131597,-1.2333839161360984,2,-1.7604982762290249,0.047,False
42,RSGc_left,4,0.16767399661645999,0.5096216230571431,2,-9.20037054441399,0.0,True
43,S1BF_left,4,0.627427685983841,-1.2904381942021454,3,-0.6359645094087243,0.445,False
44,S1DZ0_left,2,0.0,-0.841188317603646,1,-8.15708731088566,0.0,True
45,S1DZ_left,2,0.5675862198302762,-2.202500988514417,2,-1.911577617315601,0.042,True
46,S1FL_left,1,0.587601887085117,-1.3206474272277438,2,-1.48085544503197,0.116,False
47,S1HL_left,4,0.49891459299338703,-0.916109581735583,2,-3.2618818919348262,0.003,True
48,S1J_left,2,0.0,1.23655667816558,1,-13.668100533646363,0.0,True
49,S1Tr_left,4,0.0,1.0117499401142045,1,-13.673477539647973,0.0,True
50,S1ULp_left,2,0.16263170598868526,0.19608600304582643,2,-10.027479180344015,0.0,True
51,S2_left,2,0.32760398090003284,-0.830589949958906,2,-5.864113216680328,0.001,True
52,SaA_left,1,0.3142857433452314,-0.9657758215471466,2,-4.236178714896826,0.005,True
53,SaM_left,3,0.4172352291441118,-0.214303012104721,2,-4.20173310674102,0.004,True
54,SaP_left,3,0.0,1.1384376310663524,1,-9.464273720291812,0.0,True
55,Superior_Colliculus_left,5,0.3845634144287643,-0.006321809815313968,2,-4.146210101065934,0.002,True
56,TeA_left,5,0.5830224454243833,-0.014624700387662047,2,-2.675976989918723,0.023,True
57,Thalamus_A_left,3,0.0,0.924485466825747,1,-8.499482015253555,0.0,True
58,Thalamus_P_left,3,0.3221356832547214,-1.7506022005514426,2,-2.266611183258464,0.034,True
59,V1B_left,4,0.591266928817067,-1.1608945689897203,2,-1.0302924607823758,0.208,False
60,V1_left,4,0.17636183575748832,0.832585383052554,2,-9.892733166372874,0.0,True
61,V2L_left,4,0.5499374987654568,-0.7453106801096008,2,-2.182208228716991,0.025,True
62,V2ML_left,4,0.25381552185403344,1.4676044785892766,2,-11.615686039901448,0.0,True
63,VP_mfb_left,1,0.4463164652849815,-0.8605645308141434,2,-3.950912701367591,0.003,True
64,Acumbens_right,1,0.0,1.3329909321117306,1,-12.79153892167271,0.0,True
65,AID_right,2,0.0,0.940073400347635,1,-12.821883296663785,0.0,True
66,AIP_right,2,0.31952099735700346,0.8637694081298991,2,-9.657103120978634,0.0,True
67,AIV_right,2,0.1708678460177705,0.32778366080255794,2,-8.824031443845795,0.0,True
68,Amygdala_right,3,0.19307047229124208,1.9234153416185402,2,-7.579930338920144,0.0,True
69,Brainstem_right,5,0.0,0.8147941097079598,1,-9.066167604167847,0.0,True
70,Central_Gray_right,5,0.17545306687272777,1.4691002747552222,2,-8.35031614997229,0.0,True
71,Cerebellum_right,5,0.28884490617627123,-1.4924668423098284,2,-3.978469303570632,0.005,True
72,Cg_right,1,0.0,1.0597912269644862,1,-12.142034705463107,0.0,True
73,DI_right,2,0.0,1.0654279971850882,1,-12.956999157527449,0.0,True
74,DLEnt_right,6,0.4572641889613581,-1.846855948598351,2,-3.2883542216647648,0.011,True
75,Ect_right,6,0.2264899551045091,-0.7770064208368203,2,-6.783103644876579,0.001,True
76,GI_right,2,0.0,0.5484758226620982,1,-10.739018150118305,0.0,True
77,Hipp_CA1_A_right,6,0.16300293998267235,0.9329163665018575,2,-10.724314154977966,0.0,True
78,Hipp_CA1_P_right,6,0.14953086702664042,0.9246971995711247,2,-10.831570681300782,0.0,True
79,Hipp_CA2_right,6,0.32345298536982814,-0.6804152051221114,2,-6.107766632207758,0.0,True
80,Hipp_CA3_A_right,6,0.4120737254108139,-1.7527755313568165,2,-3.1759382245343,0.012,True
81,Hipp_CA3_P_right,6,0.14968218322296323,0.9568691069976781,2,-11.22095893936907,0.0,True
82,Hipp_dentegyrus_A_right,6,0.403341741527537,-0.23374572833667223,2,-6.3463669974954335,0.0,True
83,Hipp_dentegyrus_P_right,6,0.34785001637475454,0.37229839165499434,2,-8.309605059731322,0.0,True
84,Hipp_FC_right,4,0.37940394938394595,-0.2300653866609181,2,-5.092535580257656,0.001,True
85,Hipp_Sub_A_right,6,0.3662959230583699,0.8238967629220684,2,-8.736036427190227,0.0,True
86,Hipp_Sub_P_right,6,0.27142628942443714,0.39737043650719905,2,-8.829142737508818,0.0,True
87,Hypothalamus_right,3,0.21402561257833874,0.020482095513267594,2,-6.445718362726607,0.0,True
88,IL_right,1,0.0,1.5912904210718142,1,-13.624202509325153,0.0,True
89,Inferior_Colliculus_right,5,0.0,0.5921264376157672,1,-7.801763266228128,0.0,True
90,LSeptn_right,1,0.0,-0.27230501973157023,1,-8.662863009550005,0.0,True
91,M1_right,1,0.32877563616528827,0.24589398566836407,2,-6.807385530695445,0.0,True
92,M2_right,1,0.30100202774622997,0.685882337231422,2,-8.492377738764201,0.0,True
93,Olfactory_Bulb_right,1,0.22253585477400717,0.3308086824164493,2,-7.576693668461027,0.0,True
94,Piriform_right,3,0.6551157232568858,-0.9724619258478249,3,-1.2920771577233965,0.157,False
95,PrL_right,1,0.0,1.291929257072351,1,-12.46382688261109,0.0,True
96,Rest_of_Midbrain_right,5,0.6038537357411319,-1.9134230091311513,2,-1.3682072654179018,0.144,False
97,RSD_right,4,0.42510944395444494,-0.8412726023204841,2,-3.2311303931774056,0.004,True
98,RSGb_right,4,0.1371929153000352,1.806918812985955,2,-14.157769572253148,0.0,True
99,RSGc_right,4,0.28090747774401914,0.6838919816912046,2,-9.640230580153721,0.0,True
100,S1BF_right,1,0.5185249561810911,-1.6552138693825573,2,-1.5355769718803705,0.073,False
101,S1DZ_right,1,0.2203207793979408,-0.6104421960225126,2,-5.031661996183158,0.004,True
102,S1FL_right,1,0.0,-0.2665112956100136,1,-7.8960683685202815,0.0,True
103,S1HL_right,1,0.4620531212161688,-0.63230467730035,2,-3.944537568907843,0.008,True
104,S1ULp_right,2,0.19984908661261003,-1.2658648233366152,2,-5.392972546091315,0.002,True
105,S2_right,2,0.0,1.4445477640826112,1,-14.353880180399758,0.0,True
106,SaA_right,1,0.6363823410272798,-2.079740499855169,3,-0.2534296956279855,0.851,False
107,SaM_right,3,0.4692895249093907,-0.5378901161396309,2,-2.8889076779653524,0.017,True
108,SaP_right,3,0.2352524104317295,0.17981571745944455,2,-5.322205298386694,0.0,True
109,Superior_Colliculus_right,5,0.5581395224623955,0.6210820161055536,2,-3.652807650145746,0.007,True
110,TeA_right,6,0.35208694007461727,0.8827505700958467,2,-9.120940189532558,0.0,True
111,Thalamus_A_right,3,0.0,0.9775278064676102,1,-9.136775515339691,0.0,True
112,Thalamus_P_right,3,0.5185434024839825,-1.5699385453697168,2,-1.8114880219902094,0.063,False
113,VP_mfb_right,3,0.48625438219984973,-0.6868070469855914,2,-2.8288519752113044,0.018,True
