node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.0,-0.08405760783773575,1,-7.021206975031437,0.001,True
1,AID_left,2,0.4914883556285514,-0.5698533569179808,2,-5.450918876703475,0.0,True
2,AIP_left,2,0.4188404605641922,-0.5088792404718954,2,-6.948404864520309,0.0,True
3,AIV_left,1,0.45039417667968884,1.1346361594968892,2,-5.856105229174967,0.001,True
4,Amygdala_left,1,0.4527438126169602,-0.7294105219271436,2,-4.36378620014959,0.004,True
5,Au1_left,3,0.4820029869538529,-0.5676612550610552,2,-4.096682871044333,0.005,True
6,AUD_left,3,0.2903892430799455,0.49531319673710167,2,-8.347084748003315,0.0,True
7,AuV_left,4,0.47079776852021504,-1.3524525471813669,2,-2.2891028198992203,0.05,False
8,Brainstem_left,4,0.0,-1.1666819945705798,1,-7.277090634227736,0.0,True
9,Cent_Gray_left,4,0.43177548170939706,-0.816816702230856,2,-4.41135424159013,0.001,True
10,Cerebellum_left,4,0.5081095559798304,-1.868425547440498,2,-1.1614174483349748,0.187,False
11,Cg_left,5,0.0,0.9757331728316758,1,-12.341369289249455,0.0,True
12,DI_left,2,0.3584631843626832,0.9395900232756109,2,-11.490003409093255,0.0,True
13,DLEnt_left,4,0.0,-0.3379574202969203,1,-10.954728545113674,0.0,True
14,Ect_left,4,0.0,-0.6928262452027786,1,-11.306939302601219,0.0,True
15,Fr3_left,2,0.4051755433384874,-0.5472925041412897,2,-5.7896944769201655,0.001,True
16,GIDI_left,2,0.3150134564481376,-2.0593364873055284,2,-3.140097784394066,0.011,True
17,GI_left,2,0.11138691351536778,1.862210683838964,2,-17.976218168078393,0.0,True
18,Hipp_CA1_A_left,3,0.14561581428002823,1.1174124497884477,2,-11.910003827487401,0.0,True
19,Hipp_CA2_left,3,0.0,0.11624327334899502,1,-10.162131803205584,0.0,True
20,Hipp_CA3_A_left,3,0.180686819483034,-0.6770157446584653,2,-6.420727311842811,0.001,True
21,Hipp_CA3_P_left,3,0.0,-0.2298702349730768,1,-9.183654083496732,0.0,True
22,Hipp_dentegyrus_A_left,3,0.11741118635852332,0.3256125936172235,2,-10.843455155564104,0.0,True
23,Hipp_dentegyrus_P_left,3,0.48296510174325014,-1.6624153607421992,2,-1.5293838206888615,0.147,False
24,Hipp_FC_left,3,0.18044408852619098,-0.7538890741261295,2,-6.201265047713616,0.001,True
25,Hipp_Sub_A_left,3,0.366356560982264,0.3407008110282015,2,-7.486342459925691,0.0,True
26,Hipp_Sub_P_left,4,0.21099185644533502,-0.5496527740155011,2,-7.571967403091599,0.001,True
27,Hypothalamus_left,1,0.0,-0.5458085651083704,1,-7.998536299664696,0.0,True
28,IL_left,1,0.3919964374714009,0.022812611752942063,2,-4.371879278452708,0.005,True
29,Inferior_Colliculus_left,4,0.0,0.014362506032823533,1,-13.379604665760043,0.0,True
30,LPtA_left,3,0.0,1.4243773373824848,1,-15.459136911088333,0.0,True
31,LSeptn_left,1,0.0,1.464883720569924,1,-11.372911768967223,0.0,True
32,M1_left,5,0.438928957539077,0.5389993180542221,2,-6.244656835831867,0.0,True
33,M2_left,5,0.14049835685880108,1.2365234352061938,2,-11.752397511742391,0.0,True
34,MPtA_left,3,0.13119465834472088,1.4704427239085522,2,-12.99415093298637,0.0,True
35,Piriform_left,1,0.4446415114624379,-0.035623734562231155,2,-4.006456221197765,0.003,True
36,PRh_left,4,0.0,-1.3307481972071329,1,-6.90920354890297,0.001,True
37,PrL_left,5,0.4763792207551466,-1.0305604629341547,2,-2.9875045546336865,0.013,True
38,PtPD_left,3,0.0,1.21363672996794,1,-14.028278053555676,0.0,True
39,Rest_of_Midbrain_left,3,0.253336874520383,-0.9315005516062425,2,-4.37912988094143,0.003,True
40,RSD_left,3,0.25127495035939595,0.22608362855043537,2,-8.704833799913303,0.0,True
41,RSGb_left,3,0.48997756456465846,-1.5522772024973868,2,-2.4599653078532935,0.034,True
42,RSGc_left,3,0.14506185975751873,0.2948123706190626,2,-9.975813487507098,0.0,True
43,S1BF_left,3,0.23302002329666383,-1.2134933447725071,2,-4.630623618879473,0.005,True
44,S1DZ0_left,2,0.4302268794767026,0.08398600832270108,2,-7.111033179040825,0.0,True
45,S1DZ_left,5,0.49996757171952,-0.9548540484441785,2,-3.6155643519933967,0.009,True
46,S1FL_left,5,0.49572889388422015,-0.1356302571267126,2,-4.5028239900119,0.003,True
47,S1HL_left,3,0.49988259707889215,-1.406581898343733,2,-2.7545105648617976,0.015,True
48,S1J_left,2,0.3541853992212639,0.44406298795931903,2,-8.686941634209996,0.0,True
49,S1Tr_left,3,0.0,1.1427698987636543,1,-14.17682750257867,0.0,True
50,S1ULp_left,2,0.3842258341011151,-0.23066320801070492,2,-6.583450957705515,0.0,True
51,S2_left,2,0.2479406369677043,0.18585687108094995,2,-10.690937000160853,0.0,True
52,SaA_left,1,0.3444826499359791,0.06633651596519932,2,-5.108081843555236,0.001,True
53,SaM_left,1,0.224298761978026,-0.4028803380122558,2,-6.04600514389068,0.001,True
54,SaP_left,1,0.48869982137044576,-0.9895734463461507,2,-3.771489630548505,0.002,True
55,Superior_Colliculus_left,4,0.32082005254379975,-0.29472351590623896,2,-7.334002447849268,0.0,True
56,TeA_left,4,0.1903023583039012,-0.2772308912442749,2,-9.299112752021507,0.0,True
57,Thalamus_A_left,1,0.0,-0.37748133190844857,1,-7.806116702178508,0.0,True
58,Thalamus_P_left,1,0.49129624037659336,-1.7474908951198644,2,-1.9560708731696652,0.057,False
59,V1B_left,4,0.4962077392939406,-1.1373978214359666,2,-3.825038469282885,0.008,True
60,V1_left,3,0.4206774457027447,0.5365736840497076,2,-6.727419678819928,0.0,True
61,V2L_left,3,0.4767464012132532,-1.4712875011053343,2,-3.24938690986473,0.01,True
62,V2ML_left,3,0.41888325906855317,1.2667804605762838,2,-8.377289041407781,0.0,True
63,VP_mfb_left,1,0.0,0.6265362900248393,1,-10.054571224673314,0.0,True
64,Acumbens_right,1,0.0,1.9571180328657678,1,-12.905800918383191,0.0,True
65,AID_right,2,0.0,0.8074932130047152,1,-14.036301488035825,0.0,True
66,AIP_right,2,0.0,0.6999275391391799,1,-14.713808631499209,0.0,True
67,AIV_right,2,0.3453496761067586,1.1134708625013414,2,-10.34113961058661,0.0,True
68,Amygdala_right,2,0.49443618378237075,-1.4685571077236481,2,-3.5024534904667757,0.008,True
69,Brainstem_right,4,0.0,-0.8180676397979105,1,-8.831714287126845,0.0,True
70,Central_Gray_right,4,0.0,-0.005921810759868348,1,-12.059479757339703,0.0,True
71,Cerebellum_right,4,0.19742823621818084,-0.9795418748306045,2,-6.628371922086201,0.0,True
72,Cg_right,5,0.0,1.7934449348736077,1,-13.467012874158183,0.0,True
73,DI_right,2,0.0,1.1633249267654213,1,-15.464485003787317,0.0,True
74,DLEnt_right,4,0.0,0.6699027284911825,1,-14.177026053189758,0.0,True
75,Ect_right,4,0.1671090689593796,0.35826882807273785,2,-9.78003971927551,0.0,True
76,GI_right,2,0.0,0.5138953327794072,1,-13.06843298760203,0.0,True
77,Hipp_CA1_A_right,4,0.38487436922379736,0.7560961246199644,2,-8.658455512145043,0.0,True
78,Hipp_CA1_P_right,4,0.12333141762891431,1.6127223484099087,2,-14.893289911051594,0.0,True
79,Hipp_CA2_right,4,0.14398559320004134,0.997493515003807,2,-12.811743091838279,0.0,True
80,Hipp_CA3_A_right,4,0.344034951127582,-0.5578576824351981,2,-4.971763064707661,0.0,True
81,Hipp_CA3_P_right,4,0.1303862813832679,1.3367905325898743,2,-13.955092254051008,0.0,True
82,Hipp_dentegyrus_A_right,4,0.472088013703855,0.6043757053419248,2,-7.615951868977941,0.001,True
83,Hipp_dentegyrus_P_right,4,0.0,1.8569350930188937,1,-18.19689072967013,0.0,True
84,Hipp_FC_right,3,0.42412877735827137,-0.2671783872225411,2,-4.95803295770696,0.0,True
85,Hipp_Sub_A_right,4,0.4415637272657096,1.6031108968161358,2,-10.085880652998958,0.0,True
86,Hipp_Sub_P_right,4,0.0,1.487946548885611,1,-16.53841486951844,0.0,True
