k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
6,1,,9.912280701754385,0.6031251367752012,0.3235023272059171,0.2788367499722099,A_positive
6,2,,9.912280701754385,0.6199007344196857,0.3656698880603926,0.2722081881882601,A_positive
6,3,,9.912280701754385,0.5815875385283282,0.2793651180550914,0.2947872072086334,A_positive
6,4,,9.912280701754385,0.6384140558105958,0.3677205042325872,0.2700342415929314,A_positive
6,5,,9.912280701754385,0.6179783683804689,0.34562956720693605,0.27294545235673184,A_positive
6,6,,9.912280701754385,0.6242848700303365,0.34551850083438507,0.2748840769915073,A_positive
6,1,,7.9298245614035086,0.6401432658076955,0.2255119091522404,0.2453797633491924,A_negative
6,2,,7.9298245614035086,0.7063997493182879,0.2356465928995632,0.19538637974361586,A_negative
6,3,,5.947368421052632,0.5747057219769662,0.15522276131674462,0.27632370167557474,A_negative
6,4,,7.9298245614035086,0.7329760316843371,0.24236241706413983,0.1908670689661739,A_negative
6,5,,7.9298245614035086,0.6518109540404688,0.22808159512497983,0.2167937445636934,A_negative
6,6,,7.9298245614035086,0.6593540968865685,0.22596474174549191,0.21856841607588282,A_negative
6,1,,13.87719298245614,0.5847749252246516,0.24314605808965553,0.35125416455483033,B
6,2,,13.87719298245614,0.6234293347385433,0.2840702581184758,0.3174096339467897,B
6,3,,17.842105263157894,0.537372689123514,0.2549063802287243,0.40520816000238863,B
6,4,,13.87719298245614,0.6304353048126385,0.2879926044887922,0.31279167632497856,B
6,5,,13.87719298245614,0.6101563037090347,0.26188227723537644,0.3338378531715928,B
6,6,,17.842105263157894,0.6108863179990589,0.318370424749715,0.35371879464256123,B
