k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
10,1,,7.9298245614035086,0.6180749868220397,0.2884400020163424,0.25723941498002606,A_positive
10,2,,9.912280701754385,0.5735047550302165,0.2793411506700614,0.295031752393208,A_positive
10,3,,9.912280701754385,0.6378236099691403,0.3745034393589797,0.27123784396533196,A_positive
10,4,,9.912280701754385,0.6227066528626246,0.3569440480478024,0.27408004118191864,A_positive
10,5,,9.912280701754385,0.6125892366708385,0.3330972185566167,0.2790794003900777,A_positive
10,6,,7.9298245614035086,0.6168323529123904,0.2804338995704413,0.26270477389812585,A_positive
10,7,,9.912280701754385,0.6053424181428493,0.3093955909643392,0.2798306634493396,A_positive
10,8,,9.912280701754385,0.6065890116578186,0.30879277037391883,0.2852087826549473,A_positive
10,9,,7.9298245614035086,0.6296522499886642,0.30552716118367496,0.2528005400332128,A_positive
10,10,,7.9298245614035086,0.6339388499202249,0.31166951317940106,0.25992217262424977,A_positive
