k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
7,1,,9.912280701754385,0.6263796403178907,0.3459764527558022,0.27581221429369657,A_positive
7,2,,11.894736842105264,0.576900588041905,0.3268032985052247,0.30655257411798326,A_positive
7,3,,9.912280701754385,0.628890589571221,0.365564634277886,0.2717242393133072,A_positive
7,4,,7.9298245614035086,0.6175784931252859,0.2742700388518991,0.26848872582451594,A_positive
7,5,,7.9298245614035086,0.6195630908673311,0.3008976977248569,0.25375193703684495,A_positive
7,6,,9.912280701754385,0.6220711999049828,0.3360948030826357,0.27570853096000525,A_positive
7,7,,9.912280701754385,0.6153883282710995,0.33206483463801745,0.27916861407172516,A_positive
7,1,,7.9298245614035086,0.6619716612226816,0.22872608378146708,0.21785869924130585,A_negative
7,2,,5.947368421052632,0.567863020701962,0.1535811817896593,0.27856156054763104,A_negative
7,3,,7.9298245614035086,0.7265384512758543,0.2410944297178921,0.19052669140422346,A_negative
7,4,,7.9298245614035086,0.6466675926389238,0.23039433114080538,0.23517314906803644,A_negative
7,5,,7.9298245614035086,0.6960780892617505,0.2321700686739563,0.19848733737661767,A_negative
7,6,,7.9298245614035086,0.6419228592277159,0.2296105701798308,0.2272954680515092,A_negative
7,7,,7.9298245614035086,0.6534360860655318,0.23075164998124673,0.238288455774134,A_negative
7,1,,15.859649122807017,0.612792682584864,0.2907114591094205,0.34430321882402515,B
7,2,,17.842105263157894,0.5322781839143522,0.25243226045822376,0.407560294665969,B
7,3,,13.87719298245614,0.632043819893179,0.2873269540723071,0.31658819406328165,B
7,4,,17.842105263157894,0.5957898438091273,0.3108149802433787,0.36580118330011585,B
7,5,,15.859649122807017,0.6218123392293082,0.3125652006233398,0.3305026263460886,B
7,6,,15.859649122807017,0.6079997890990423,0.28281975696120226,0.3503317409129989,B
7,7,,15.859649122807017,0.6009010025530259,0.2798692294026392,0.3590199623755216,B
