k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
14,1,,9.912280701754385,0.6142347574510779,0.31636706036175977,0.28425888675729366,A_positive
14,2,,9.912280701754385,0.6243699656937853,0.37738391929676013,0.26642983537952053,A_positive
14,3,,9.912280701754385,0.6330396101287405,0.36627913096981907,0.2720295122653674,A_positive
14,4,,9.912280701754385,0.624753179896527,0.3578200371028921,0.27104631109184124,A_positive
14,5,,9.912280701754385,0.6126842307817914,0.33982100061704856,0.274850631600229,A_positive
14,6,,7.9298245614035086,0.6087380278411689,0.2985454961909302,0.2549180926670347,A_positive
14,7,,7.9298245614035086,0.6170664118254869,0.31178533884003495,0.25729059897186285,A_positive
14,8,,9.912280701754385,0.6112666412903858,0.33363956563902625,0.27614298432826834,A_positive
14,9,,9.912280701754385,0.6038667110679151,0.31943496050708153,0.2804364921534787,A_positive
14,10,,9.912280701754385,0.6314418217323534,0.3718324458796381,0.2703629669731902,A_positive
14,11,,9.912280701754385,0.6159957061989714,0.34090518558411276,0.2763134351638648,A_positive
14,12,,9.912280701754385,0.5715873333619714,0.27400221263951857,0.2968791272040153,A_positive
14,13,,9.912280701754385,0.6289153241035982,0.34799059022647905,0.2765817762648077,A_positive
14,14,,9.912280701754385,0.5982005385415875,0.2976985352702466,0.2883981562615378,A_positive
