k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
9,1,,9.912280701754385,0.594660797356591,0.2922220209500346,0.2852968209931236,A_positive
9,2,,9.912280701754385,0.6257595730477854,0.3460717337544308,0.27314111943920033,A_positive
9,3,,9.912280701754385,0.6262665049156638,0.36569444516578975,0.27026760075418654,A_positive
9,4,,9.912280701754385,0.6350054666519734,0.3608024431426915,0.27468259325919486,A_positive
9,5,,9.912280701754385,0.6142164265892434,0.30471474135197957,0.28678082927474435,A_positive
9,6,,11.894736842105264,0.579025921131169,0.3351142902972593,0.30606938645673976,A_positive
9,7,,9.912280701754385,0.6263513883666956,0.3565283303206776,0.2748129952433961,A_positive
9,8,,7.9298245614035086,0.6199422652005158,0.29565842061647085,0.2548454345127634,A_positive
9,9,,7.9298245614035086,0.6222487729267825,0.3061059488624285,0.2578008523143347,A_positive
9,1,,5.947368421052632,0.5877087362304517,0.15763512277962413,0.2633640495843639,A_negative
9,2,,7.9298245614035086,0.6589551323252586,0.23054369264244992,0.21672095285018975,A_negative
9,3,,7.9298245614035086,0.7173491925476747,0.23956696348104706,0.19143766252207475,A_negative
9,4,,7.9298245614035086,0.7093491855229792,0.24735348460039028,0.2072336650408688,A_negative
9,5,,5.947368421052632,0.6016759323426026,0.1614534698724146,0.2482554210619396,A_negative
9,6,,7.9298245614035086,0.5830247471831147,0.2066978848620722,0.2863260854041405,A_negative
9,7,,7.9298245614035086,0.6967772440969902,0.2434031740881706,0.2061056564587791,A_negative
9,8,,7.9298245614035086,0.6920006349277125,0.23341055610781167,0.20727910941997532,A_negative
9,9,,7.9298245614035086,0.7143612866593618,0.24813557867005243,0.20124457620209238,A_negative
9,1,,17.842105263157894,0.5552735183867683,0.26484570845824756,0.3954046142401557,B
9,2,,17.842105263157894,0.6102324640774869,0.3221135265113826,0.35123553216316844,B
9,3,,15.859649122807017,0.6321491618845028,0.3166510919216443,0.3255433794891917,B
9,4,,15.859649122807017,0.6248173237286332,0.3124555695332998,0.33572190839014565,B
9,5,,17.842105263157894,0.5689688358720364,0.2774798567967589,0.3839175203074324,B
9,6,,19.82456140350877,0.5371832696491501,0.28538596378134484,0.4123153587813659,B
9,7,,13.87719298245614,0.6239710087858197,0.27722766691183015,0.32578497414336016,B
9,8,,15.859649122807017,0.618896921723451,0.3068182444981306,0.33540690655061245,B
9,9,,11.894736842105264,0.6337969930547249,0.2536056741326606,0.3124105172885729,B
