k_value,cluster,nCIJtree,mdeg,gce,costmax,E,strategy
5,1,,9.912280701754385,0.5763825338338724,0.2754214566090048,0.296537749240218,A_positive
5,2,,9.912280701754385,0.6321305206867207,0.36435357241243765,0.2716446148227552,A_positive
5,3,,9.912280701754385,0.6084366968484995,0.3298186726247068,0.2780342776679119,A_positive
5,4,,7.9298245614035086,0.6289415392152264,0.30351494897421777,0.25450232855169835,A_positive
5,5,,9.912280701754385,0.6231963230654417,0.3474289209489234,0.2722809115155649,A_positive
5,1,,5.947368421052632,0.5689912512399563,0.1537963863424231,0.28040157339939265,A_negative
5,2,,7.9298245614035086,0.7175263518608188,0.24117478241646592,0.19288802608464145,A_negative
5,3,,7.9298245614035086,0.6396579234070501,0.2235360708651211,0.23518932251002436,A_negative
5,4,,7.9298245614035086,0.6926639924055461,0.2327973108738379,0.1953952659023295,A_negative
5,5,,7.9298245614035086,0.6643702754999583,0.22893655572703547,0.21453683076723146,A_negative
5,1,,15.859649122807017,0.5275422479119023,0.22637556737726783,0.39584121497533015,B
5,2,,15.859649122807017,0.6308947923445222,0.3155522329910819,0.32627282831318527,B
5,3,,13.87719298245614,0.5975948145097696,0.24651895227049633,0.3471287823756896,B
5,4,,15.859649122807017,0.6316641378672079,0.3134119867450336,0.32841503670148964,B
5,5,,15.859649122807017,0.6113024248620751,0.2947769898683205,0.3425345005427599,B
