node_idx,roi_name,module,participation_coef,within_module_zscore,node_role,pc_z_score,pc_p_value,pc_significant
0,Acumbens_left,1,0.0,0.15597393662110387,1,-8.657556991859575,0.0,True
1,AID_left,2,0.4056898267253086,-0.06731714654291673,2,-9.11448356238742,0.0,True
2,AIP_left,2,0.40555028210873867,-0.5882234435571005,2,-8.786294717581018,0.0,True
3,AIV_left,1,0.5629532503778576,0.9400589135136199,2,-5.264870454356105,0.0,True
4,Amygdala_left,1,0.37811828427055094,-0.1829462145979795,2,-6.239047435227607,0.001,True
5,Au1_left,3,0.48100074899682954,-1.2739109537331497,2,-5.010584294649539,0.003,True
6,AUD_left,4,0.3814548516686088,0.6080962454842715,2,-9.086496451148134,0.0,True
7,AuV_left,3,0.39013641654736797,-1.6638949851512481,2,-5.187139310200137,0.002,True
8,Brainstem_left,5,0.0,-0.5503874556081245,1,-8.351021130495806,0.0,True
9,Cent_Gray_left,5,0.4000044148665629,0.8959721078788742,2,-8.169547595965552,0.0,True
10,Cerebellum_left,5,0.28801522490689335,-1.6629899042548073,2,-3.8845245336354086,0.009,True
11,Cg_left,6,0.16152132985158363,0.7807610423523702,2,-12.216105499500587,0.0,True
12,DI_left,2,0.2674117651113783,1.1318981781343562,2,-15.777587086875188,0.0,True
13,DLEnt_left,5,0.0,1.0493660434244128,1,-12.999182751957605,0.0,True
14,Ect_left,5,0.0,0.34989545286501217,1,-12.978133613500072,0.0,True
15,Fr3_left,2,0.43328794376013924,-0.38177321740522646,2,-7.875012799455743,0.0,True
16,GIDI_left,1,0.6175557290429773,-1.9326537091709688,2,-0.9066016269066629,0.362,False
17,GI_left,2,0.0,1.795972832891119,1,-23.075995103499597,0.0,True
18,Hipp_CA1_A_left,4,0.2970193898945672,0.6184163663122149,2,-9.498808025565934,0.0,True
19,Hipp_CA2_left,4,0.3711929262602388,-0.46378426848962445,2,-5.529284521171848,0.0,True
20,Hipp_CA3_A_left,4,0.178468118353303,-0.6775602990106713,2,-7.37942395446229,0.001,True
21,Hipp_CA3_P_left,4,0.39676465265805005,-0.8265932499940792,2,-4.382978342397017,0.001,True
22,Hipp_dentegyrus_A_left,4,0.13160910796713998,0.14251929049552853,2,-11.029965013635632,0.0,True
23,Hipp_dentegyrus_P_left,4,0.47939018092358066,-2.040757438821657,2,-2.1235045196538826,0.029,True
24,Hipp_FC_left,4,0.13506617133895105,-0.1911771660412876,2,-10.007371174505163,0.0,True
25,Hipp_Sub_A_left,4,0.39904493474035696,0.5246116448032615,2,-8.733760988751477,0.0,True
26,Hipp_Sub_P_left,5,0.19958094667181359,1.0038778642352937,2,-10.858092653912788,0.0,True
27,Hypothalamus_left,1,0.19764982025939082,-0.4267427625196304,2,-6.845464482910912,0.001,True
28,IL_left,1,0.39394789331600544,0.41217442183288844,2,-5.172961979920301,0.001,True
29,Inferior_Colliculus_left,5,0.0,2.025876488210692,1,-17.842624533516688,0.0,True
30,LPtA_left,4,0.0,1.3398391080559455,1,-16.710382004720348,0.0,True
31,LSeptn_left,1,0.0,1.5065813499409495,1,-11.78354389782311,0.0,True
32,M1_left,6,0.43836451058666626,0.38190070422082006,2,-7.980038210853752,0.0,True
33,M2_left,6,0.0,1.365842497376918,1,-17.204339343953656,0.0,True
34,MPtA_left,4,0.0,1.9933516435078276,1,-19.207337008944197,0.0,True
35,Piriform_left,1,0.4998833383557735,-0.8390794239394118,2,-3.457454413870667,0.008,True
36,PRh_left,5,0.0,-0.9335227375193558,1,-8.085970585241546,0.0,True
37,PrL_left,6,0.47202313065601365,-0.9612049658175301,2,-3.9635045844920946,0.005,True
