roi_index,roi_name,module,module_Q,module_significant
0,Acumbens_left,1,0.216725882643419,True
1,AID_left,2,0.11007485195000162,True
2,AIP_left,1,0.216725882643419,True
3,AIV_left,2,0.11007485195000162,True
4,Amygdala_left,3,0.18521326287482967,True
5,Au1_left,4,-3.7152000710791157e-28,False
6,AUD_left,5,-3.7152000710791157e-28,False
7,AuV_left,6,-3.7152000710791157e-28,False
8,Brainstem_left,3,0.18521326287482967,True
9,Cent_Gray_left,3,0.18521326287482967,True
10,Cerebellum_left,3,0.18521326287482967,True
11,Cg_left,1,0.216725882643419,True
12,DI_left,1,0.216725882643419,True
13,DLEnt_left,7,-3.7152000710791157e-28,False
14,DLO_left,8,-3.7152000710791157e-28,False
15,Ect_left,9,-3.7152000710791157e-28,False
16,Fr3_left,10,-3.7152000710791157e-28,False
17,GI_left,1,0.216725882643419,True
18,Hipp_A_left,2,0.11007485195000162,True
19,Hipp_P_left,3,0.18521326287482967,True
20,MEnt_left,11,-3.7152000710791157e-28,False
21,MPtA_left,12,-3.7152000710791157e-28,False
22,Olfactory_bulb_left,13,-3.7152000710791157e-28,False
23,Piriform_left,2,0.11007485195000162,True
24,PRh_left,14,-3.7152000710791157e-28,False
25,PrL_left,2,0.11007485195000162,True
26,PtPD_left,15,-3.7152000710791157e-28,False
27,Rest_of_Midbrain_left,3,0.18521326287482967,True
28,RSD_left,16,-3.7152000710791157e-28,False
29,RSGb_left,17,-3.7152000710791157e-28,False
30,RSGc_left,18,-3.7152000710791157e-28,False
31,S1BF_left,19,-3.7152000710791157e-28,False
32,S1DZ_left,20,-3.7152000710791157e-28,False
33,S1HL_left,21,-3.7152000710791157e-28,False
34,S1J_left,2,0.11007485195000162,True
35,S1_left,22,-3.7152000710791157e-28,False
36,S1Sh_left,23,-3.7152000710791157e-28,False
37,S1Tr_left,24,-3.7152000710791157e-28,False
38,S1ULp_left,25,-3.7152000710791157e-28,False
39,S2_left,26,-3.7152000710791157e-28,False
40,SaA_left,1,0.216725882643419,True
41,SaM_left,1,0.216725882643419,True
42,SaP_left,3,0.18521326287482967,True
43,Superior_Colliculus_left,2,0.11007485195000162,True
44,TeA_left,27,-3.7152000710791157e-28,False
45,Thalamus_A_left,1,0.216725882643419,True
46,Thalamus_P_left,1,0.216725882643419,True
47,V1B_left,28,-3.7152000710791157e-28,False
48,V1_left,29,-3.7152000710791157e-28,False
49,V2L_left,30,-3.7152000710791157e-28,False
50,V2ML_left,31,-3.7152000710791157e-28,False
51,V2MM_left,32,-3.7152000710791157e-28,False
52,VP_mfb_left,33,-3.7152000710791157e-28,False
53,VTA_left,34,-3.7152000710791157e-28,False
54,Acumbens_right,1,0.216725882643419,True
55,AIP_right,35,-3.7152000710791157e-28,False
56,AIV_right,36,-3.7152000710791157e-28,False
57,Au1_right,37,-3.7152000710791157e-28,False
58,AUD_right,38,-3.7152000710791157e-28,False
59,AuV_right,39,-3.7152000710791157e-28,False
60,Brainstem_right,3,0.18521326287482967,True
61,Central_Gray_right,3,0.18521326287482967,True
62,Cerebellum_right,3,0.18521326287482967,True
63,Cg_right,1,0.216725882643419,True
64,DI_right,40,-3.7152000710791157e-28,False
65,DLEnt_right,41,-3.7152000710791157e-28,False
66,Ect_right,42,-3.7152000710791157e-28,False
67,Fr3_right,43,-3.7152000710791157e-28,False
68,GIDI_right,44,-3.7152000710791157e-28,False
69,GI_right,45,-3.7152000710791157e-28,False
70,Hipp_P_right,46,-3.7152000710791157e-28,False
71,Hypothalamus_right,1,0.216725882643419,True
72,IL_right,3,0.18521326287482967,True
73,Inferior_Colliculus_right,3,0.18521326287482967,True
74,LSeptn_right,1,0.216725882643419,True
75,M1_right,47,-3.7152000710791157e-28,False
76,M2_right,48,-3.7152000710791157e-28,False
77,PtPR_right,49,-3.7152000710791157e-28,False
78,Rest_of_Midbrain_right,2,0.11007485195000162,True
79,RSD_right,50,-3.7152000710791157e-28,False
80,RSGb_right,51,-3.7152000710791157e-28,False
81,RSGc_right,52,-3.7152000710791157e-28,False
82,S1BF_right,53,-3.7152000710791157e-28,False
83,S1DZ0_right,54,-3.7152000710791157e-28,False
84,S1DZ_right,55,-3.7152000710791157e-28,False
85,S1FL_right,56,-3.7152000710791157e-28,False
86,S1HL_right,57,-3.7152000710791157e-28,False
87,S1J_right,58,-3.7152000710791157e-28,False
88,S1_right,59,-3.7152000710791157e-28,False
89,S1Sh_right,60,-3.7152000710791157e-28,False
90,S1Tr_right,61,-3.7152000710791157e-28,False
91,S2_right,62,-3.7152000710791157e-28,False
92,SaA_right,1,0.216725882643419,True
93,SaM_right,1,0.216725882643419,True
94,SaP_right,3,0.18521326287482967,True
95,Substantia_Nigra_right,63,-3.7152000710791157e-28,False
96,Superior_Colliculus_right,2,0.11007485195000162,True
97,TeA_right,64,-3.7152000710791157e-28,False
98,Thalamus_A_right,1,0.216725882643419,True
99,Thalamus_P_right,1,0.216725882643419,True
100,V1B_right,65,-3.7152000710791157e-28,False
101,V1M_right,66,-3.7152000710791157e-28,False
102,V1_right,67,-3.7152000710791157e-28,False
103,V2ML_right,68,-3.7152000710791157e-28,False
104,V2MM_right,69,-3.7152000710791157e-28,False
105,VP_mfb_right,70,-3.7152000710791157e-28,False
106,VTA_right,71,-3.7152000710791157e-28,False
